yq,firmID,actual
201301,WTFC,0.65
201301,WY,0.26
201301,WYNN,2.03
201301,X,-0.35
201301,XEC,1.06
201301,XL,0.93
201301,XLNX,0.47
201301,XRAY,0.52
201301,YUM,0.7
201301,ZION,0.51
201302,AAPL,1.0671
201302,ABT,0.46
201302,ACAD,0.42
201302,ADBE,0.36
201302,ADI,0.51
201302,ADTN,0.17
201302,AEL,0.08
201302,AEP,0.73
201302,AET,1.52
201302,AFL,1.62
201302,AHC,1.51
201302,AKAM,0.46
201302,AMAT,0.16
201302,AMD,-0.09
201302,AMGN,1.89
201302,AMTD,0.33
201302,AMZN,-0.02
201302,ANF,-0.09
201302,ANSS,0.77
201302,APA,2.01
201302,APC,1.05
201302,APD,1.36
201302,ARW,1.12
201302,AVP,0.29
201302,AVT,0.98
201302,AXP,1.27
201302,AXS,0.43
201302,AZO,7.27
201302,BA,1.67
201302,BAX,1.16
201302,BBBY,0.92
201302,BCR,1.42
201302,BDX,1.54
201302,BECN,0.55
201302,BK,0.62
201302,BLL,0.425
201302,BMS,0.61
201302,BMY,0.44
201302,BSX,0.12
201302,BWLD,0.88
201302,CAT,1.45
201302,CCK,0.96
201302,CCL,0.09
201302,CELG,0.76
201302,CERN,0.34
201302,CHKP,0.83
201302,CHL,1.6
201302,CHRW,0.72
201302,CIEN,0.02
201302,CL,0.7
201302,CLX,1.38
201302,CME,0.93
201302,CNI,0.83
201302,CNS,0.61
201302,COF,1.87
201302,CP,1.43
201302,CPB,0.62
201302,CRZO,0.61
201302,CSCO,0.51
201302,CSX,0.52
201302,CTAS,0.69
201302,CTL,0.69
201302,CTSH,0.495
201302,CTXS,0.66
201302,CYH,0.32
201302,D,0.62
201302,DCI,0.46
201302,DE,2.76
201302,DGX,1.06
201302,DIS,1.03
201302,DISH,0.54
201302,DKS,0.48
201302,DLTR,0.59
201302,DO,1.33
201302,DOV,1.36
201302,DOX,0.83
201302,DRI,1.01
201302,DRQ,1.06
201302,DUK,0.87
201302,DVN,1.21
201302,ED,0.55
201302,EFX,0.92
201302,EGN,0.66
201302,EL,0.28
201302,EMN,1.8
201302,EMR,0.97
201302,ENDP,1.42
201302,EOG,1.05
201302,EQIX,0.4725
201302,EQT,0.57
201302,ESRX,1.11
201302,ETN,1.09
201302,EW,0.41
201302,EWBC,0.52
201302,EXPD,0.45
201302,EXPE,0.64
201302,FCX,0.22
201302,FDX,2.13
201302,FFIV,1.12
201302,FII,0.39
201302,FINL,0.2
201302,FISV,0.75
201302,FITB,0.65
201302,FLEX,0.18
201302,FLIR,0.35
201302,FOSL,1.15
201302,GD,1.81
201302,GE,0.36
201302,GIS,0.53
201302,GLW,0.32
201302,GME,0.46
201302,GOOG,4.78
201302,GPN,0.49
201302,GPS,0.71
201302,GRMN,0.76
201302,GSG,3.7
201302,GWW,3.03
201302,HAL,0.73
201302,HAS,0.29
201302,HBAN,0.17
201302,HBHC,0.55
201302,HD,0.83
201302,HIBB,1.0
201302,HOLX,0.38
201302,HP,1.44
201302,HR,-4.32
201302,HRS,1.41
201302,HSIC,0.615
201302,HSY,0.72
201302,HTLD,0.23
201302,HUBG,0.5
201302,HUM,2.75
201302,HXL,0.48
201302,IART,0.3
201302,IBM,3.91
201302,ICLR,0.43
201302,IIN,0.51
201302,ILMN,0.43
201302,INTC,0.39
201302,INTU,2.97
201302,IP,0.64
201302,IPG,0.18
201302,IR,1.14
201302,ISRG,1.3
201302,ITW,1.08
201302,JBHT,0.73
201302,JCP,-1.31
201302,JEC,0.83
201302,JNJ,1.48
201302,JNPR,0.29
201302,K,1.0
201302,KBH,-0.04
201302,KEX,1.07
201302,KLAC,0.82
201302,KMB,1.41
201302,KMT,0.76
201302,KMX,0.64
201302,KO,0.63
201302,KR,0.46
201302,KSS,0.66
201302,KSU,0.96
201302,LAMR,0.22
201302,LLL,2.03
201302,LLY,1.16
201302,LM,0.38
201302,LNC,1.27
201302,LOW,0.49
201302,LPNT,0.65
201302,LRCX,0.8
201302,LSTR,0.66
201302,MAS,0.23
201302,MAT,0.21
201302,MCD,1.38
201302,MCHP,0.57
201302,MCK,2.07
201302,MDT,1.1
201302,MLM,0.88
201302,MMC,0.72
201302,MMM,1.71
201302,MRK,0.84
201302,MRVL,0.19
201302,MSCC,0.49
201302,MSFT,0.66
201302,MSM,1.05
201302,MTD,2.35
201302,MUR,1.82
201302,MYGN,0.53
201302,NBL,0.69
201302,NDAQ,0.62
201302,NEM,0.45
201302,NFLX,0.07
201302,NFX,0.37
201302,NLY,0.47
201302,NOC,2.13
201302,NSC,1.46
201302,NTAP,0.69
201302,NTRS,0.78
201302,NUE,0.27
201302,NVDA,0.13
201302,NWL,0.5
201302,ODFL,0.68
201302,OIS,1.5
201302,ORCL,0.87
201302,ORLY,1.58
201302,OXY,1.58
201302,PAYX,0.38
201302,PBCT,0.2
201302,PCAR,0.82
201302,PCG,0.79
201302,PDCO,0.62
201302,PDP,1.1
201302,PEG,0.48
201302,PENN,0.82
201302,PEP,1.31
201302,PFE,0.56
201302,PG,0.79
201302,PH,1.78
201302,PHM,0.26
201302,PIR,0.19
201302,PKG,0.71
201302,PLCE,0.83
201302,PPG,1.225
201302,PPL,0.49
201302,PRU,2.3
201302,PTEN,0.28
201302,PVH,1.91
201302,QCOM,1.03
201302,RBA,0.28
201302,RBC,1.13
201302,RCL,0.23
201302,RDC,0.57
201302,RIG,1.08
201302,ROK,1.54
201302,ROST,0.535
201302,RRGB,0.77
201302,RTN,1.5
201302,SBAC,-0.28
201302,SBNY,1.12
201302,SBUX,0.275
201302,SEE,0.35
201302,SHW,2.54
201302,SIVB,1.06
201302,SJM,1.29
201302,SLAB,0.5
201302,SLB,1.15
201302,SLGN,0.315
201302,SO,0.66
201302,SONC,0.26
201302,SRCL,0.93
201302,STI,0.68
201302,STLD,0.13
201302,SVU,0.98
201302,SWK,1.21
201302,SWN,0.54
201302,SYMC,0.44
201302,SYNA,1.39
201302,SYY,0.47
201302,TCBI,0.52
201302,TER,0.43
201302,TIF,0.7
201302,TMK,0.9467
201302,TMO,1.32
201302,TPX,0.36
201302,TSCO,0.875
201302,TXRH,0.28
201302,TXT,0.4
201302,ULTI,0.34
201302,UNM,0.82
201302,UNP,1.185
201302,UPS,1.13
201302,URBN,0.32
201302,USG,0.23
201302,UTHR,1.52
201302,UTX,1.7
201302,VFC,0.3175
201302,VLO,0.85
201302,VMC,0.23
201302,VRSN,0.58
201302,WAT,1.08
201302,WDC,1.96
201302,WDR,0.67
201302,WERN,0.35
201302,WMT,1.14
201302,WTFC,0.69
201302,WY,0.35
201302,WYNN,1.51
201302,X,-0.54
201302,XEC,1.37
201302,XL,0.75
201302,XLNX,0.56
201302,XRAY,0.66
201302,YUM,0.56
201302,ZION,0.44
201303,AAPL,1.18
201303,ABT,0.55
201303,ACAD,0.45
201303,ADBE,0.32
201303,ADI,0.57
201303,ADTN,0.28
201303,AEL,0.2
201303,AEP,1.1
201303,AET,1.5
201303,AFL,1.47
201303,AHC,1.18
201303,AKAM,0.5
201303,AMAT,0.18
201303,AMD,0.04
201303,AMGN,1.94
201303,AMTD,0.36
201303,AMZN,-0.09
201303,ANF,0.16
201303,ANSS,0.78
201303,APA,2.32
201303,APC,1.13
201303,APD,1.47
201303,ARW,1.18
201303,AVP,0.14
201303,AVT,0.9
201303,AXP,1.25
201303,AXS,1.74
201303,AZO,10.42
201303,BA,1.8
201303,BAX,1.19
201303,BBBY,1.16
201303,BCR,1.5
201303,BDX,1.54
201303,BECN,0.56
201303,BK,0.6
201303,BLL,0.5
201303,BMS,0.6
201303,BMY,0.46
201303,BSX,0.1
201303,BWLD,0.95
201303,CAT,1.45
201303,CCK,1.13
201303,CCL,1.38
201303,CELG,0.78
201303,CERN,0.35
201303,CHKP,0.85
201303,CHL,1.42
201303,CHRW,0.69
201303,CIEN,0.23
201303,CL,0.73
201303,CLX,1.08
201303,CME,0.75
201303,CNI,0.86
201303,CNS,0.31
201303,COF,1.86
201303,CP,1.88
201303,CPB,0.45
201303,CRZO,0.72
201303,CSCO,0.52
201303,CSX,0.46
201303,CTAS,0.63
201303,CTL,0.63
201303,CTSH,0.525
201303,CTXS,0.7
201303,CYH,0.72
201303,D,1.0
201303,DCI,0.48
201303,DE,2.56
201303,DGX,1.02
201303,DIS,0.77
201303,DISH,0.46
201303,DKS,0.71
201303,DLTR,0.56
201303,DO,1.22
201303,DOV,1.54
201303,DOX,0.63
201303,DRI,0.53
201303,DRQ,1.12
201303,DUK,1.46
201303,DVN,1.29
201303,ED,1.48
201303,EFX,0.9
201303,EGN,0.47
201303,EL,0.76
201303,EMN,1.68
201303,EMR,1.18
201303,ENDP,1.34
201303,EOG,1.16
201303,EQIX,0.6804
201303,EQT,0.58
201303,ESRX,1.08
201303,ETN,1.12
201303,EW,0.34
201303,EWBC,0.53
201303,EXPD,0.45
201303,EXPE,1.43
201303,FCX,0.78
201303,FDX,1.53
201303,FFIV,1.26
201303,FII,0.36
201303,FINL,0.54
201303,FISV,0.78
201303,FITB,0.41
201303,FLEX,0.22
201303,FLIR,0.32
201303,FOSL,1.39
201303,GD,1.84
201303,GE,0.36
201303,GIS,0.7
201303,GLW,0.33
201303,GME,0.09
201303,GOOG,5.37
201303,GPN,0.5
201303,GPS,0.64
201303,GRMN,0.69
201303,GSG,2.88
201303,GWW,2.95
201303,HAL,0.83
201303,HAS,1.31
201303,HBAN,0.18
201303,HBHC,0.4
201303,HD,1.24
201303,HIBB,0.4
201303,HOLX,0.39
201303,HP,1.44
201303,HR,-2.73
201303,HRS,1.18
201303,HSIC,0.61
201303,HSY,1.04
201303,HTLD,0.19
201303,HUBG,0.5
201303,HUM,2.31
201303,HXL,0.48
201303,IART,0.36
201303,IBM,3.99
201303,ICLR,0.45
201303,IIN,0.54
201303,ILMN,0.45
201303,INTC,0.58
201303,INTU,0.0
201303,IP,1.05
201303,IPG,0.17
201303,IR,1.13
201303,ISRG,1.33
201303,ITW,0.99
201303,JBHT,0.75
201303,JCP,-1.17
201303,JEC,0.84
201303,JNJ,1.36
201303,JNPR,0.33
201303,K,0.95
201303,KBH,0.3
201303,KEX,1.13
201303,KLAC,0.68
201303,KMB,1.44
201303,KMT,0.53
201303,KMX,0.62
201303,KO,0.53
201303,KR,0.3
201303,KSS,1.04
201303,KSU,1.1
201303,LAMR,0.19
201303,LLL,2.23
201303,LLY,1.11
201303,LM,0.7
201303,LNC,1.34
201303,LOW,0.88
201303,LPNT,0.68
201303,LRCX,0.81
201303,LSTR,0.64
201303,MAS,0.27
201303,MAT,1.21
201303,MCD,1.52
201303,MCHP,0.63
201303,MCK,2.27
201303,MDT,0.88
201303,MLM,1.55
201303,MMC,0.46
201303,MMM,1.78
201303,MRK,0.92
201303,MRVL,0.23
201303,MSCC,0.53
201303,MSFT,0.62
201303,MSM,0.95
201303,MTD,2.6
201303,MUR,1.34
201303,MYGN,0.68
201303,NBL,0.97
201303,NDAQ,0.66
201303,NEM,0.46
201303,NFLX,0.0743
201303,NFX,0.7
201303,NLY,0.28
201303,NOC,2.14
201303,NSC,1.53
201303,NTAP,0.53
201303,NTRS,0.76
201303,NUE,0.49
201303,NVDA,0.16
201303,NWL,0.52
201303,ODFL,0.7
201303,OIS,1.44
201303,ORCL,0.59
201303,ORLY,1.69
201303,OXY,1.97
201303,PAYX,0.44
201303,PBCT,0.19
201303,PCAR,0.87
201303,PCG,0.88
201303,PDCO,0.46
201303,PDP,1.26
201303,PEG,0.76
201303,PENN,0.4
201303,PEP,1.24
201303,PFE,0.58
201303,PG,1.05
201303,PH,1.61
201303,PHM,0.45
201303,PIR,0.17
201303,PKG,0.91
201303,PLCE,-0.42
201303,PPG,1.22
201303,PPL,0.66
201303,PRU,2.94
201303,PTEN,0.25
201303,PVH,1.39
201303,QCOM,1.05
201303,RBA,0.15
201303,RBC,1.18
201303,RCL,1.71
201303,RDC,0.42
201303,RIG,1.37
201303,ROK,1.62
201303,ROST,0.49
201303,RRGB,0.32
201303,RTN,1.51
201303,SBAC,-0.09
201303,SBNY,1.25
201303,SBUX,0.315
201303,SEE,0.39
201303,SHW,2.68
201303,SIVB,1.46
201303,SJM,1.24
201303,SLAB,0.45
201303,SLB,1.29
201303,SLGN,0.615
201303,SO,1.08
201303,SONC,0.3
201303,SRCL,0.96
201303,STI,0.66
201303,STLD,0.25
201303,SVU,0.91
201303,SWK,1.37
201303,SWN,0.51
201303,SYMC,0.5
201303,SYNA,1.31
201303,SYY,0.56
201303,TCBI,0.74
201303,TER,0.46
201303,TIF,0.83
201303,TMK,0.9533
201303,TMO,1.3
201303,TPX,0.73
201303,TSCO,0.46
201303,TXRH,0.24
201303,TXT,0.35
201303,ULTI,0.4
201303,UNM,0.85
201303,UNP,1.24
201303,UPS,1.16
201303,URBN,0.51
201303,USG,0.22
201303,UTHR,1.17
201303,UTX,1.55
201303,VFC,0.9775
201303,VLO,0.57
201303,VMC,0.32
201303,VRSN,0.59
201303,WAT,1.19
201303,WDC,2.12
201303,WDR,0.8
201303,WERN,0.29
201303,WMT,1.25
201303,WTFC,0.71
201303,WY,0.27
201303,WYNN,1.84
201303,X,-0.14
201303,XEC,1.62
201303,XL,0.53
201303,XLNX,0.58
201303,XRAY,0.57
201303,YUM,0.85
201303,ZION,0.44
201304,AAPL,2.0714
201304,ABT,0.58
201304,ACAD,0.41
201304,ADBE,0.32
201304,ADI,0.63
201304,ADTN,0.2
201304,AEL,0.26
201304,AEP,0.6
201304,AET,1.34
201304,AFL,1.4
201304,AHC,0.96
201304,AKAM,0.55
201304,AMAT,0.19
201304,AMD,0.06
201304,AMGN,1.82
201304,AMTD,0.35
201304,AMZN,0.51
201304,ANF,0.46
201304,ANSS,0.96
201304,APA,1.57
201304,APC,0.74
201304,APD,1.34
201304,ARW,1.69
201304,AVP,0.34
201304,AVT,1.17
201304,AXP,1.25
201304,AXS,1.41
201304,AZO,6.29
201304,BA,1.88
201304,BAX,1.26
201304,BBBY,1.12
201304,BCR,1.42
201304,BDX,1.37
201304,BECN,0.3
201304,BK,0.54
201304,BLL,0.43
201304,BMS,0.54
201304,BMY,0.51
201304,BSX,0.13
201304,BWLD,1.1
201304,CAT,1.58
201304,CCK,0.48
201304,CCL,0.04
201304,CELG,0.755
201304,CERN,0.39
201304,CHKP,0.98
201304,CHL,1.4
201304,CHRW,0.62
201304,CIEN,0.16
201304,CL,0.75
201304,CLX,0.88
201304,CME,0.64
201304,CNI,0.76
201304,CNS,-0.16
201304,COF,1.45
201304,CP,1.91
201304,CPB,0.66
201304,CRZO,0.39
201304,CSCO,0.53
201304,CSX,0.42
201304,CTAS,0.7
201304,CTL,0.38
201304,CTSH,0.53
201304,CTXS,1.04
201304,CYH,0.49
201304,D,0.8
201304,DCI,0.41
201304,DE,2.11
201304,DGX,1.03
201304,DIS,1.04
201304,DISH,0.63
201304,DKS,0.4
201304,DLTR,0.58
201304,DO,0.96
201304,DOV,1.28
201304,DOX,0.76
201304,DRI,0.2
201304,DRQ,1.21
201304,DUK,1.0
201304,DVN,1.1
201304,ED,0.69
201304,EFX,0.91
201304,EGN,0.77
201304,EL,1.09
201304,EMN,1.35
201304,EMR,0.67
201304,ENDP,0.96
201304,EOG,1.0
201304,EQIX,0.8316
201304,EQT,0.47
201304,ESRX,1.12
201304,ETN,1.08
201304,EW,0.455
201304,EWBC,0.55
201304,EXPD,0.41
201304,EXPE,0.92
201304,FCX,0.84
201304,FDX,1.57
201304,FFIV,1.22
201304,FII,0.39
201304,FINL,0.06
201304,FISV,0.79
201304,FITB,0.43
201304,FLEX,0.26
201304,FLIR,0.2
201304,FOSL,2.68
201304,GD,1.76
201304,GE,0.53
201304,GIS,0.83
201304,GLW,0.29
201304,GME,0.58
201304,GOOG,6.005
201304,GPN,0.535
201304,GPS,0.72
201304,GRMN,0.76
201304,GSG,4.6
201304,GWW,2.59
201304,HAL,0.93
201304,HAS,1.12
201304,HBAN,0.18
201304,HBHC,0.41
201304,HD,0.95
201304,HIBB,0.66
201304,HOLX,0.34
201304,HP,1.56
201304,HR,-1.9
201304,HRS,1.27
201304,HSIC,0.715
201304,HSY,0.86
201304,HTLD,0.18
201304,HUBG,0.5
201304,HUM,0.8
201304,HXL,0.46
201304,IART,0.39
201304,IBM,6.13
201304,ICLR,0.53
201304,IIN,0.49
201304,ILMN,0.45
201304,INTC,0.51
201304,INTU,-0.06
201304,IP,0.83
201304,IPG,0.56
201304,IR,0.61
201304,ISRG,1.4267
201304,ITW,0.92
201304,JBHT,0.77
201304,JCP,-1.85
201304,JEC,0.76
201304,JNJ,1.24
201304,JNPR,0.43
201304,K,0.83
201304,KBH,0.31
201304,KEX,1.13
201304,KLAC,0.85
201304,KMB,1.44
201304,KMT,0.52
201304,KMX,0.47
201304,KO,0.46
201304,KR,0.265
201304,KSS,0.81
201304,KSU,1.03
201304,LAMR,0.11
201304,LLL,2.23
201304,LLY,0.74
201304,LM,0.71
201304,LNC,1.4
201304,LOW,0.47
201304,LPNT,0.78
201304,LRCX,1.1
201304,LSTR,0.61
201304,MAS,0.15
201304,MAT,1.07
201304,MCD,1.4
201304,MCHP,0.61
201304,MCK,1.45
201304,MDT,0.91
201304,MLM,0.78
201304,MMC,0.57
201304,MMM,1.62
201304,MRK,0.88
201304,MRVL,0.32
201304,MSCC,0.46
201304,MSFT,0.78
201304,MSM,0.99
201304,MTD,3.82
201304,MUR,0.96
201304,MYGN,0.66
201304,NBL,0.5
201304,NDAQ,0.69
201304,NEM,0.81
201304,NFLX,0.1129
201304,NFX,0.48
201304,NLY,0.35
201304,NOC,2.12
201304,NSC,1.64
201304,NTAP,0.66
201304,NTRS,0.75
201304,NUE,0.46
201304,NVDA,0.2
201304,NWL,0.47
201304,ODFL,0.55
201304,OIS,1.47
201304,ORCL,0.69
201304,ORLY,1.4
201304,OXY,1.72
201304,PAYX,0.43
201304,PBCT,0.2
201304,PCAR,0.94
201304,PCG,0.42
201304,PDCO,0.48
201304,PDP,1.0
201304,PEG,0.49
201304,PENN,3.89
201304,PEP,1.05
201304,PFE,0.56
201304,PG,1.21
201304,PH,1.24
201304,PHM,0.57
201304,PIR,0.26
201304,PKG,1.04
201304,PLCE,1.89
201304,PPG,0.905
201304,PPL,0.6
201304,PRU,2.2
201304,PTEN,0.28
201304,PVH,2.3
201304,QCOM,1.01
201304,RBA,0.28
201304,RBC,0.97
201304,RCL,0.23
201304,RDC,0.43
201304,RIG,0.73
201304,ROK,1.47
201304,ROST,0.4
201304,RRGB,0.62
201304,RTN,1.46
201304,SBAC,-0.15
201304,SBNY,1.34
201304,SBUX,0.34
201304,SEE,0.34
201304,SHW,1.27
201304,SIVB,1.27
201304,SJM,1.52
201304,SLAB,0.49
201304,SLB,1.35
201304,SLGN,0.225
201304,SO,0.5
201304,SONC,0.13
201304,SRCL,0.99
201304,STI,0.77
201304,STLD,0.24
201304,SVU,0.91
201304,SWK,1.32
201304,SWN,0.54
201304,SYMC,0.51
201304,SYNA,0.86
201304,SYY,0.4
201304,TCBI,0.67
201304,TER,0.07
201304,TIF,0.73
201304,TMK,0.9733
201304,TMO,1.43
201304,TPX,0.66
201304,TSCO,0.68
201304,TXRH,0.19
201304,TXT,0.6
201304,ULTI,0.54
201304,UNM,0.85
201304,UNP,1.275
201304,UPS,1.25
201304,URBN,0.47
201304,USG,0.19
201304,UTHR,-0.6
201304,UTX,1.58
201304,VFC,0.82
201304,VLO,1.78
201304,VMC,0.08
201304,VRSN,0.58
201304,WAT,1.7
201304,WDC,2.19
201304,WDR,0.92
201304,WERN,0.3
201304,WMT,1.14
201304,WTFC,0.7
201304,WY,0.27
201304,WYNN,2.27
201304,X,0.27
201304,XEC,1.35
201304,XL,1.0
201304,XLNX,0.61
201304,XRAY,0.61
201304,YUM,0.86
201304,ZION,0.45
201401,AAPL,1.66
201401,ABT,0.41
201401,ACAD,0.4
201401,ADBE,0.3
201401,ADI,0.49
201401,ADTN,0.17
201401,AEL,0.15
201401,AEP,1.15
201401,AET,1.98
201401,AFL,1.69
201401,AHC,1.38
201401,AKAM,0.58
201401,AMAT,0.23
201401,AMD,0.02
201401,AMGN,1.87
201401,AMTD,0.35
201401,AMZN,0.23
201401,ANF,1.34
201401,ANSS,0.76
201401,APA,1.78
201401,APC,1.26
201401,APD,1.32
201401,ARW,1.22
201401,AVP,0.12
201401,AVT,1.03
201401,AXP,1.33
201401,AXS,1.24
201401,AZO,5.63
201401,BA,1.76
201401,BAX,1.19
201401,BBBY,1.6
201401,BCR,1.91
201401,BDX,1.53
201401,BECN,-0.25
201401,BK,0.57
201401,BLL,0.405
201401,BMS,0.58
201401,BMY,0.46
201401,BSX,0.2
201401,BWLD,1.49
201401,CAT,1.61
201401,CCK,0.57
201401,CCL,0.0
201401,CELG,0.835
201401,CERN,0.37
201401,CHKP,0.84
201401,CHL,1.28
201401,CHRW,0.63
201401,CIEN,0.13
201401,CL,0.68
201401,CLX,1.05
201401,CME,0.83
201401,CNI,0.66
201401,CNS,1.45
201401,COF,1.96
201401,CP,1.44
201401,CPB,0.76
201401,CRZO,0.51
201401,CSCO,0.47
201401,CSX,0.4
201401,CTAS,0.69
201401,CTL,0.66
201401,CTSH,0.57
201401,CTXS,0.64
201401,CYH,0.27
201401,D,1.04
201401,DCI,0.39
201401,DE,1.81
201401,DGX,0.84
201401,DIS,1.11
201401,DISH,0.38
201401,DKS,1.11
201401,DLTR,1.02
201401,DO,0.93
201401,DOV,1.01
201401,DOX,0.81
201401,DRI,0.82
201401,DRQ,1.06
201401,DUK,1.17
201401,DVN,1.34
201401,ED,1.17
201401,EFX,0.89
201401,EGN,1.05
201401,EL,0.64
201401,EMN,1.61
201401,EMR,0.8
201401,ENDP,0.92
201401,EOG,1.4
201401,EQIX,0.7655
201401,EQT,1.35
201401,ESRX,0.99
201401,ETN,1.01
201401,EW,0.38
201401,EWBC,0.54
201401,EXPD,0.42
201401,EXPE,0.16
201401,FCX,0.57
201401,FDX,1.23
201401,FFIV,1.27
201401,FII,0.34
201401,FINL,0.87
201401,FISV,0.82
201401,FITB,0.36
201401,FLEX,0.24
201401,FLIR,0.25
201401,FOSL,1.11
201401,GD,1.71
201401,GE,0.33
201401,GIS,0.62
201401,GLW,0.31
201401,GME,1.9
201401,GOOG,6.27
201401,GPN,0.48
201401,GPS,0.68
201401,GRMN,0.55
201401,GSG,4.02
201401,GWW,3.07
201401,HAL,0.73
201401,HAS,0.14
201401,HBAN,0.17
201401,HBHC,0.58
201401,HD,0.73
201401,HIBB,0.64
201401,HOLX,0.37
201401,HP,1.45
201401,HR,-2.81
201401,HRS,1.27
201401,HSIC,0.59
201401,HSY,1.15
201401,HTLD,0.16
201401,HUBG,0.33
201401,HUM,2.35
201401,HXL,0.5
201401,IART,0.285
201401,IBM,2.46
201401,ICLR,0.57
201401,IIN,0.62
201401,ILMN,0.53
201401,INTC,0.38
201401,INTU,0.02
201401,IP,0.61
201401,IPG,-0.05
201401,IR,0.29
201401,ISRG,0.89
201401,ITW,1.01
201401,JBHT,0.58
201401,JCP,-0.76
201401,JEC,0.82
201401,JNJ,1.54
201401,JNPR,0.29
201401,K,1.01
201401,KBH,0.12
201401,KEX,1.15
201401,KLAC,1.23
201401,KMB,1.48
201401,KMT,0.74
201401,KMX,0.52
201401,KO,0.44
201401,KR,0.39
201401,KSS,1.56
201401,KSU,1.05
201401,LAMR,0.05
201401,LLL,2.01
201401,LLY,0.7
201401,LM,0.58
201401,LNC,1.34
201401,LOW,0.31
201401,LPNT,0.65
201401,LRCX,1.26
201401,LSTR,0.61
201401,MAS,0.15
201401,MAT,0.01
201401,MCD,1.21
201401,MCHP,0.64
201401,MCK,2.55
201401,MDT,0.91
201401,MLM,-0.35
201401,MMC,0.81
201401,MMM,1.79
201401,MRK,0.88
201401,MRVL,0.29
201401,MSCC,0.51
201401,MSFT,0.68
201401,MSM,0.87
201401,MTD,2.0
201401,MUR,0.96
201401,MYGN,0.6
201401,NBL,0.82
201401,NDAQ,0.72
201401,NEM,0.22
201401,NFLX,0.1229
201401,NFX,0.44
201401,NLY,0.23
201401,NOC,2.63
201401,NSC,1.17
201401,NTAP,0.75
201401,NTRS,0.75
201401,NUE,0.41
201401,NVDA,0.24
201401,NWL,0.35
201401,ODFL,0.53
201401,OIS,1.34
201401,ORCL,0.68
201401,ORLY,1.61
201401,OXY,1.75
201401,PAYX,0.44
201401,PBCT,0.18
201401,PCAR,0.77
201401,PCG,0.54
201401,PDCO,0.57
201401,PDP,1.26
201401,PEG,1.01
201401,PENN,0.05
201401,PEP,0.83
201401,PFE,0.57
201401,PG,1.04
201401,PH,1.6
201401,PHM,0.19
201401,PIR,0.41
201401,PKG,1.08
201401,PLCE,0.96
201401,PPG,0.99
201401,PPL,0.8
201401,PRU,2.4
201401,PTEN,0.24
201401,PVH,1.43
201401,QCOM,1.31
201401,RBA,0.13
201401,RBC,1.04
201401,RCL,0.21
201401,RDC,0.28
201401,RIG,1.43
201401,ROK,1.35
201401,ROST,0.51
201401,RRGB,0.82
201401,RTN,1.62
201401,SBAC,-0.07
201401,SBNY,1.41
201401,SBUX,0.28
201401,SEE,0.33
201401,SHW,1.26
201401,SIVB,1.95
201401,SJM,1.66
201401,SLAB,0.42
201401,SLB,1.21
201401,SLGN,0.265
201401,SO,0.66
201401,SONC,0.07
201401,SRCL,1.04
201401,STI,0.73
201401,STLD,0.16
201401,SVU,1.26
201401,SWK,1.07
201401,SWN,0.66
201401,SYMC,0.47
201401,SYNA,0.63
201401,SYY,0.38
201401,TCBI,0.6
201401,TER,0.11
201401,TIF,1.47
201401,TMK,1.0133
201401,TMO,1.53
201401,TPX,0.53
201401,TSCO,0.35
201401,TXRH,0.37
201401,TXT,0.36
201401,ULTI,0.47
201401,UNM,0.87
201401,UNP,1.19
201401,UPS,0.98
201401,URBN,0.59
201401,USG,0.14
201401,UTHR,2.43
201401,UTX,1.32
201401,VFC,0.67
201401,VLO,1.54
201401,VMC,-0.28
201401,VRSN,0.64
201401,WAT,0.92
201401,WDC,1.94
201401,WDR,0.88
201401,WERN,0.2
201401,WMT,1.6
201401,WTFC,0.68
201401,WY,0.26
201401,WYNN,2.32
201401,X,0.34
201401,XEC,1.67
201401,XL,0.85
201401,XLNX,0.56
201401,XRAY,0.59
201401,YUM,0.87
201401,ZION,0.41
201402,AAPL,1.28
201402,ABT,0.54
201402,ACAD,0.32
201402,ADBE,0.37
201402,ADI,0.59
201402,ADTN,0.26
201402,AEL,0.21
201402,AEP,0.8
201402,AET,1.69
201402,AFL,1.66
201402,AHC,1.38
201402,AKAM,0.58
201402,AMAT,0.28
201402,AMD,0.02
201402,AMGN,2.37
201402,AMTD,0.34
201402,AMZN,-0.27
201402,ANF,-0.17
201402,ANSS,0.86
201402,APA,1.67
201402,APC,1.32
201402,APD,1.46
201402,ARW,1.43
201402,AVP,0.2
201402,AVT,1.14
201402,AXP,1.38
201402,AXS,1.63
201402,AZO,8.46
201402,BA,2.24
201402,BAX,1.26
201402,BBBY,0.93
201402,BCR,2.06
201402,BDX,1.68
201402,BECN,0.54
201402,BK,0.62
201402,BLL,0.565
201402,BMS,0.65
201402,BMY,0.48
201402,BSX,0.21
201402,BWLD,1.25
201402,CAT,1.69
201402,CCK,1.01
201402,CCL,0.1
201402,CELG,0.9
201402,CERN,0.4
201402,CHKP,0.89
201402,CHL,1.46
201402,CHRW,0.8
201402,CIEN,0.17
201402,CL,0.73
201402,CLX,1.3
201402,CME,0.77
201402,CNI,1.03
201402,CNS,0.5
201402,COF,2.04
201402,CP,2.11
201402,CPB,0.62
201402,CRZO,0.7
201402,CSCO,0.51
201402,CSX,0.53
201402,CTAS,0.76
201402,CTL,0.72
201402,CTSH,0.61
201402,CTXS,0.78
201402,CYH,0.74
201402,D,0.62
